37.97173	,	-87.5295	,	313
37.971731	,	-87.529499	,	314
37.971732	,	-87.529498	,	315
37.971733	,	-87.529497	,	316
37.971734	,	-87.529496	,	317
37.971735	,	-87.529495	,	318
37.971736	,	-87.529494	,	319
37.971737	,	-87.529493	,	320
37.971738	,	-87.529492	,	321
37.971739	,	-87.529491	,	322
37.97174	,	-87.52949	,	323
37.971741	,	-87.529489	,	324
37.971742	,	-87.529488	,	325
37.971743	,	-87.529487	,	326
37.971744	,	-87.529486	,	327
37.971745	,	-87.529485	,	328
37.971746	,	-87.529484	,	329
37.971747	,	-87.529483	,	330
37.971748	,	-87.529482	,	331
37.971749	,	-87.529481	,	332
37.97175	,	-87.52948	,	333
37.971751	,	-87.529479	,	334
37.971752	,	-87.529478	,	335
37.971753	,	-87.529477	,	336
37.971754	,	-87.529476	,	337
37.971755	,	-87.529475	,	338
37.971756	,	-87.529474	,	339
37.971757	,	-87.529473	,	340
37.971758	,	-87.529472	,	341
37.971759	,	-87.529471	,	342
37.97176	,	-87.52947	,	343
37.971761	,	-87.529469	,	344
37.971762	,	-87.529468	,	345
37.971763	,	-87.529467	,	346
37.971764	,	-87.529466	,	347
37.971765	,	-87.529465	,	348
37.971766	,	-87.529464	,	349
37.971767	,	-87.529463	,	350
37.971768	,	-87.529462	,	351
37.971769	,	-87.529461	,	352
37.97177	,	-87.52946	,	353
37.971771	,	-87.529459	,	354
37.971772	,	-87.529458	,	355
37.971773	,	-87.529457	,	356
37.971774	,	-87.529456	,	357
37.971775	,	-87.529455	,	358
37.971776	,	-87.529454	,	359
37.971777	,	-87.529453	,	360
37.971778	,	-87.529452	,	361
37.971779	,	-87.529451	,	362
37.97178	,	-87.52945	,	363
37.971781	,	-87.529449	,	364
37.971782	,	-87.529448	,	365
37.971783	,	-87.529447	,	366
37.971784	,	-87.529446	,	367
37.971785	,	-87.529445	,	368
37.971786	,	-87.529444	,	369
37.971787	,	-87.529443	,	370
37.971788	,	-87.529442	,	371
37.971789	,	-87.529441	,	372
37.97179	,	-87.52944	,	373
37.971791	,	-87.529439	,	374
37.971792	,	-87.529438	,	375
37.971793	,	-87.529437	,	376
37.971794	,	-87.529436	,	377
37.971795	,	-87.529435	,	378
37.971796	,	-87.529434	,	379
37.971797	,	-87.529433	,	380
37.971798	,	-87.529432	,	381
37.971799	,	-87.529431	,	382
37.9718	,	-87.52943	,	383
37.971801	,	-87.529429	,	384
37.971802	,	-87.529428	,	385
37.971803	,	-87.529427	,	386
37.971804	,	-87.529426	,	387
37.971805	,	-87.529425	,	388
37.971806	,	-87.529424	,	389
37.971807	,	-87.529423	,	390
37.971808	,	-87.529422	,	391
37.971809	,	-87.529421	,	392
37.97181	,	-87.52942	,	393
37.971811	,	-87.529419	,	394
37.971812	,	-87.529418	,	395
37.971813	,	-87.529417	,	396
37.971814	,	-87.529416	,	397
37.971815	,	-87.529415	,	398
37.971816	,	-87.529414	,	399
37.971817	,	-87.529413	,	400
37.971818	,	-87.529412	,	401
37.971819	,	-87.529411	,	402
37.97182	,	-87.52941	,	403
37.971821	,	-87.529409	,	404
37.971822	,	-87.529408	,	405
37.971823	,	-87.529407	,	406
37.971824	,	-87.529406	,	407
37.971825	,	-87.529405	,	408
37.971826	,	-87.529404	,	409
37.971827	,	-87.529403	,	410
37.971828	,	-87.529402	,	411
37.971829	,	-87.529401	,	412
37.97183	,	-87.5294	,	413
37.971831	,	-87.529399	,	414
37.971832	,	-87.529398	,	415
37.971833	,	-87.529397	,	416
37.971834	,	-87.529396	,	417
37.971835	,	-87.529395	,	418
37.971836	,	-87.529394	,	419
37.971837	,	-87.529393	,	420
37.971838	,	-87.529392	,	421
37.971839	,	-87.529391	,	422
37.97184	,	-87.52939	,	423
37.971841	,	-87.529389	,	424
37.971842	,	-87.529388	,	425
37.971843	,	-87.529387	,	426
37.971844	,	-87.529386	,	427
37.971845	,	-87.529385	,	428
37.971846	,	-87.529384	,	429
37.971847	,	-87.529383	,	430
37.971848	,	-87.529382	,	431
37.971849	,	-87.529381	,	432
37.97185	,	-87.52938	,	433
37.971851	,	-87.529379	,	434
37.971852	,	-87.529378	,	435
37.971853	,	-87.529377	,	436
37.971854	,	-87.529376	,	437
37.971855	,	-87.529375	,	438
37.971856	,	-87.529374	,	439
37.971857	,	-87.529373	,	440
37.971858	,	-87.529372	,	441
37.971859	,	-87.529371	,	442
37.97186	,	-87.52937	,	443
37.971861	,	-87.529369	,	444
37.971862	,	-87.529368	,	445
37.971863	,	-87.529367	,	446
37.971864	,	-87.529366	,	447
37.971865	,	-87.529365	,	448
37.971866	,	-87.529364	,	449
37.971867	,	-87.529363	,	450
37.971868	,	-87.529362	,	451
37.971869	,	-87.529361	,	452
37.97187	,	-87.52936	,	453
37.971871	,	-87.529359	,	454
37.971872	,	-87.529358	,	455
37.971873	,	-87.529357	,	456
37.971874	,	-87.529356	,	457
37.971875	,	-87.529355	,	458
37.971876	,	-87.529354	,	459
37.971877	,	-87.529353	,	460
37.971878	,	-87.529352	,	461
37.971879	,	-87.529351	,	462
37.97188	,	-87.52935	,	463
37.971881	,	-87.529349	,	464
37.971882	,	-87.529348	,	465
37.971883	,	-87.529347	,	466
37.971884	,	-87.529346	,	467
37.971885	,	-87.529345	,	468
37.971886	,	-87.529344	,	469
37.971887	,	-87.529343	,	470
37.971888	,	-87.529342	,	471
37.971889	,	-87.529341	,	472
37.97189	,	-87.52934	,	473
37.971891	,	-87.529339	,	474
37.971892	,	-87.529338	,	475
37.971893	,	-87.529337	,	476
37.971894	,	-87.529336	,	477
37.971895	,	-87.529335	,	478
37.971896	,	-87.529334	,	479
37.971897	,	-87.529333	,	480
37.971898	,	-87.529332	,	481
37.971899	,	-87.529331	,	482
37.9719	,	-87.52933	,	483
37.971901	,	-87.529329	,	484
37.971902	,	-87.529328	,	485
37.971903	,	-87.529327	,	486
37.971904	,	-87.529326	,	487
37.971905	,	-87.529325	,	488
37.971906	,	-87.529324	,	489
37.971907	,	-87.529323	,	490
37.971908	,	-87.529322	,	491
37.971909	,	-87.529321	,	492
37.97191	,	-87.52932	,	493
37.971911	,	-87.529319	,	494
37.971912	,	-87.529318	,	495
37.971913	,	-87.529317	,	496
37.971914	,	-87.529316	,	497
37.971915	,	-87.529315	,	498
37.971916	,	-87.529314	,	499
37.971917	,	-87.529313	,	500
37.971918	,	-87.529312	,	501
37.971919	,	-87.529311	,	502
37.97192	,	-87.52931	,	503
37.971921	,	-87.529309	,	504
37.971922	,	-87.529308	,	505
37.971923	,	-87.529307	,	506
37.971924	,	-87.529306	,	507
37.971925	,	-87.529305	,	508
37.971926	,	-87.529304	,	509
37.971927	,	-87.529303	,	510
37.971928	,	-87.529302	,	511
37.971929	,	-87.529301	,	512
37.97193	,	-87.5293	,	513
37.971931	,	-87.529299	,	514
37.971932	,	-87.529298	,	515
37.971933	,	-87.529297	,	516
37.971934	,	-87.529296	,	517
37.971935	,	-87.529295	,	518
37.971936	,	-87.529294	,	519
37.971937	,	-87.529293	,	520
37.971938	,	-87.529292	,	521
37.971939	,	-87.529291	,	522
37.97194	,	-87.52929	,	523
37.971941	,	-87.529289	,	524
37.971942	,	-87.529288	,	525
37.971943	,	-87.529287	,	526
37.971944	,	-87.529286	,	527
37.971945	,	-87.529285	,	528
37.971946	,	-87.529284	,	529
37.971947	,	-87.529283	,	530
37.971948	,	-87.529282	,	531
37.971949	,	-87.529281	,	532
37.97195	,	-87.52928	,	533
37.971951	,	-87.529279	,	534
37.971952	,	-87.529278	,	535
37.971953	,	-87.529277	,	536
37.971954	,	-87.529276	,	537
37.971955	,	-87.529275	,	538
37.971956	,	-87.529274	,	539
37.971957	,	-87.529273	,	540
37.971958	,	-87.529272	,	541
37.971959	,	-87.529271	,	542
37.97196	,	-87.52927	,	543
37.971961	,	-87.529269	,	544
37.971962	,	-87.529268	,	545
37.971963	,	-87.529267	,	546
37.971964	,	-87.529266	,	547
37.971965	,	-87.529265	,	548
37.971966	,	-87.529264	,	549
37.971967	,	-87.529263	,	550
37.971968	,	-87.529262	,	551
37.971969	,	-87.529261	,	552
37.97197	,	-87.52926	,	553
37.971971	,	-87.529259	,	554
37.971972	,	-87.529258	,	555
37.971973	,	-87.529257	,	556
37.971974	,	-87.529256	,	557
37.971975	,	-87.529255	,	558
37.971976	,	-87.529254	,	559
37.971977	,	-87.529253	,	560
37.971978	,	-87.529252	,	561
37.971979	,	-87.529251	,	562
37.97198	,	-87.52925	,	563
37.971981	,	-87.529249	,	564
37.971982	,	-87.529248	,	565
37.971983	,	-87.529247	,	566
37.971984	,	-87.529246	,	567
37.971985	,	-87.529245	,	568
37.971986	,	-87.529244	,	569
37.971987	,	-87.529243	,	570
37.971988	,	-87.529242	,	571
37.971989	,	-87.529241	,	572
37.97199	,	-87.52924	,	573
37.971991	,	-87.529239	,	574
37.971992	,	-87.529238	,	575
37.971993	,	-87.529237	,	576
37.971994	,	-87.529236	,	577
37.971995	,	-87.529235	,	578
37.971996	,	-87.529234	,	579
37.971997	,	-87.529233	,	580
37.971998	,	-87.529232	,	581
37.971999	,	-87.529231	,	582
37.972	,	-87.52923	,	583
37.972001	,	-87.529229	,	584
37.972002	,	-87.529228	,	585
37.972003	,	-87.529227	,	586
37.972004	,	-87.529226	,	587
37.972005	,	-87.529225	,	588
37.972006	,	-87.529224	,	589
37.972007	,	-87.529223	,	590
37.972008	,	-87.529222	,	591
37.972009	,	-87.529221	,	592
37.97201	,	-87.52922	,	593
37.972011	,	-87.529219	,	594
37.972012	,	-87.529218	,	595
37.972013	,	-87.529217	,	596
37.972014	,	-87.529216	,	597
37.972015	,	-87.529215	,	598
37.972016	,	-87.529214	,	599
37.972017	,	-87.529213	,	600
37.972018	,	-87.529212	,	601
37.972019	,	-87.529211	,	602
37.97202	,	-87.52921	,	603
37.972021	,	-87.529209	,	604
37.972022	,	-87.529208	,	605
37.972023	,	-87.529207	,	606
37.972024	,	-87.529206	,	607
37.972025	,	-87.529205	,	608
37.972026	,	-87.529204	,	609
37.972027	,	-87.529203	,	610
37.972028	,	-87.529202	,	611
37.972029	,	-87.529201	,	612
37.97203	,	-87.5292	,	613
37.972031	,	-87.529199	,	614
37.972032	,	-87.529198	,	615
37.972033	,	-87.529197	,	616
37.972034	,	-87.529196	,	617
37.972035	,	-87.529195	,	618
37.972036	,	-87.529194	,	619
37.972037	,	-87.529193	,	620
37.972038	,	-87.529192	,	621
37.972039	,	-87.529191	,	622
37.97204	,	-87.52919	,	623
37.972041	,	-87.529189	,	624
37.972042	,	-87.529188	,	625
37.972043	,	-87.529187	,	626
37.972044	,	-87.529186	,	627
37.972045	,	-87.529185	,	628
37.972046	,	-87.529184	,	629
37.972047	,	-87.529183	,	630
37.972048	,	-87.529182	,	631
37.972049	,	-87.529181	,	632
37.97205	,	-87.52918	,	633
37.972051	,	-87.529179	,	634
37.972052	,	-87.529178	,	635
37.972053	,	-87.529177	,	636
37.972054	,	-87.529176	,	637
37.972055	,	-87.529175	,	638
37.972056	,	-87.529174	,	639
37.972057	,	-87.529173	,	640
37.972058	,	-87.529172	,	641
37.972059	,	-87.529171	,	642
37.97206	,	-87.52917	,	643
37.972061	,	-87.529169	,	644
37.972062	,	-87.529168	,	645
37.972063	,	-87.529167	,	646
37.972064	,	-87.529166	,	647
37.972065	,	-87.529165	,	648
37.972066	,	-87.529164	,	649
37.972067	,	-87.529163	,	650
37.972068	,	-87.529162	,	651
37.972069	,	-87.529161	,	652
37.97207	,	-87.52916	,	653
37.972071	,	-87.529159	,	654
37.972072	,	-87.529158	,	655
37.972073	,	-87.529157	,	656
37.972074	,	-87.529156	,	657
37.972075	,	-87.529155	,	658
37.972076	,	-87.529154	,	659
37.972077	,	-87.529153	,	660
37.972078	,	-87.529152	,	661
37.972079	,	-87.529151	,	662
37.97208	,	-87.52915	,	663
37.972081	,	-87.529149	,	664
37.972082	,	-87.529148	,	665
37.972083	,	-87.529147	,	666
37.972084	,	-87.529146	,	667
37.972085	,	-87.529145	,	668
37.972086	,	-87.529144	,	669
37.972087	,	-87.529143	,	670
37.972088	,	-87.529142	,	671
37.972089	,	-87.529141	,	672
37.97209	,	-87.52914	,	673
37.972091	,	-87.529139	,	674
37.972092	,	-87.529138	,	675
37.972093	,	-87.529137	,	676
37.972094	,	-87.529136	,	677
37.972095	,	-87.529135	,	678
37.972096	,	-87.529134	,	679
37.972097	,	-87.529133	,	680
37.972098	,	-87.529132	,	681
37.972099	,	-87.529131	,	682
37.9721	,	-87.52913	,	683
37.972101	,	-87.529129	,	684
37.972102	,	-87.529128	,	685
37.972103	,	-87.529127	,	686
37.972104	,	-87.529126	,	687
37.972105	,	-87.529125	,	688
37.972106	,	-87.529124	,	689
37.972107	,	-87.529123	,	690
37.972108	,	-87.529122	,	691
37.972109	,	-87.529121	,	692
37.97211	,	-87.52912	,	693
37.972111	,	-87.529119	,	694
37.972112	,	-87.529118	,	695
37.972113	,	-87.529117	,	696
37.972114	,	-87.529116	,	697
37.972115	,	-87.529115	,	698
37.972116	,	-87.529114	,	699
37.972117	,	-87.529113	,	700
37.972118	,	-87.529112	,	701
37.972119	,	-87.529111	,	702
37.97212	,	-87.52911	,	703
37.972121	,	-87.529109	,	704
37.972122	,	-87.529108	,	705
37.972123	,	-87.529107	,	706
37.972124	,	-87.529106	,	707
37.972125	,	-87.529105	,	708
37.972126	,	-87.529104	,	709
37.972127	,	-87.529103	,	710
37.972128	,	-87.529102	,	711
37.972129	,	-87.529101	,	712
37.97213	,	-87.5291	,	713
37.972131	,	-87.529099	,	714
37.972132	,	-87.529098	,	715
37.972133	,	-87.529097	,	716
37.972134	,	-87.529096	,	717
37.972135	,	-87.529095	,	718
37.972136	,	-87.529094	,	719
37.972137	,	-87.529093	,	720
37.972138	,	-87.529092	,	721
37.972139	,	-87.529091	,	722
37.97214	,	-87.52909	,	723
37.972141	,	-87.529089	,	724
37.972142	,	-87.529088	,	725
37.972143	,	-87.529087	,	726
37.972144	,	-87.529086	,	727
37.972145	,	-87.529085	,	728
37.972146	,	-87.529084	,	729
37.972147	,	-87.529083	,	730
37.972148	,	-87.529082	,	731
37.972149	,	-87.529081	,	732
37.97215	,	-87.52908	,	733
37.972151	,	-87.529079	,	734
37.972152	,	-87.529078	,	735
37.972153	,	-87.529077	,	736
37.972154	,	-87.529076	,	737
37.972155	,	-87.529075	,	738
37.972156	,	-87.529074	,	739
37.972157	,	-87.529073	,	740
37.972158	,	-87.529072	,	741
37.972159	,	-87.529071	,	742
37.97216	,	-87.52907	,	743
37.972161	,	-87.529069	,	744
37.972162	,	-87.529068	,	745
37.972163	,	-87.529067	,	746
37.972164	,	-87.529066	,	747
37.972165	,	-87.529065	,	748
37.972166	,	-87.529064	,	749
37.972167	,	-87.529063	,	750
37.972168	,	-87.529062	,	751
37.972169	,	-87.529061	,	752
37.97217	,	-87.52906	,	753
37.972171	,	-87.529059	,	754
37.972172	,	-87.529058	,	755
37.972173	,	-87.529057	,	756
37.972174	,	-87.529056	,	757
37.972175	,	-87.529055	,	758
37.972176	,	-87.529054	,	759
37.972177	,	-87.529053	,	760
37.972178	,	-87.529052	,	761
37.972179	,	-87.529051	,	762
37.97218	,	-87.52905	,	763
37.972181	,	-87.529049	,	764
37.972182	,	-87.529048	,	765
37.972183	,	-87.529047	,	766
37.972184	,	-87.529046	,	767
37.972185	,	-87.529045	,	768
37.972186	,	-87.529044	,	769
37.972187	,	-87.529043	,	770
37.972188	,	-87.529042	,	771
37.972189	,	-87.529041	,	772
37.97219	,	-87.52904	,	773
37.972191	,	-87.529039	,	774
37.972192	,	-87.529038	,	775
37.972193	,	-87.529037	,	776
37.972194	,	-87.529036	,	777
37.972195	,	-87.529035	,	778
37.972196	,	-87.529034	,	779
37.972197	,	-87.529033	,	780
37.972198	,	-87.529032	,	781
37.972199	,	-87.529031	,	782
37.9722	,	-87.52903	,	783
37.972201	,	-87.529029	,	784
37.972202	,	-87.529028	,	785
37.972203	,	-87.529027	,	786
37.972204	,	-87.529026	,	787
37.972205	,	-87.529025	,	788
37.972206	,	-87.529024	,	789
37.972207	,	-87.529023	,	790
37.972208	,	-87.529022	,	791
37.972209	,	-87.529021	,	792
37.97221	,	-87.52902	,	793
37.972211	,	-87.529019	,	794
37.972212	,	-87.529018	,	795
37.972213	,	-87.529017	,	796
37.972214	,	-87.529016	,	797
37.972215	,	-87.529015	,	798
37.972216	,	-87.529014	,	799
37.972217	,	-87.529013	,	800
37.972218	,	-87.529012	,	801
37.972219	,	-87.529011	,	802
37.97222	,	-87.52901	,	803
37.972221	,	-87.529009	,	804
37.972222	,	-87.529008	,	805
37.972223	,	-87.529007	,	806
37.972224	,	-87.529006	,	807
37.972225	,	-87.529005	,	808
37.972226	,	-87.529004	,	809
37.972227	,	-87.529003	,	810
37.972228	,	-87.529002	,	811
37.972229	,	-87.529001	,	812
37.97223	,	-87.529	,	813
37.972231	,	-87.528999	,	814
37.972232	,	-87.528998	,	815
37.972233	,	-87.528997	,	816
37.972234	,	-87.528996	,	817
37.972235	,	-87.528995	,	818
37.972236	,	-87.528994	,	819
37.972237	,	-87.528993	,	820
37.972238	,	-87.528992	,	821
37.972239	,	-87.528991	,	822
